sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,position,label,cluster_description
213388.0,https://sofifa.com/player/213388/flavien-tait/200002,F. Tait,Flavien Tait,26.0,1993-02-02,175.0,70.0,France,Stade Rennais FC,French Ligue 1,1.0,78.0,79.0,12000000.0,40000.0,"LM, LW, CM",Right,1.0,3.0,3.0,High/Medium,Lean,No,24900000.0,,LS,20.0,,2019-07-09,2023.0,,,75.0,71.0,76.0,81.0,33.0,58.0,,,,,,,"Flair, Long Shot Taker (AI)",74.0,72.0,42.0,78.0,63.0,83.0,74.0,68.0,73.0,79.0,77.0,74.0,76.0,75.0,81.0,73.0,53.0,77.0,50.0,74.0,56.0,28.0,75.0,78.0,53.0,76.0,,37.0,34.0,12.0,15.0,14.0,8.0,9.0,71+2,71+2,71+2,77+0,76+0,76+0,76+0,77+0,77+2,77+2,77+2,77+2,73+2,73+2,73+2,77+2,60+2,57+2,57+2,57+2,60+2,55+2,45+2,45+2,45+2,55+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
220131.0,https://sofifa.com/player/220131/mbaye-diagne/200002,M. Diagne,Mbaye Diagne,27.0,1991-10-28,191.0,86.0,Senegal,Galatasaray SK,Turkish Süper Lig,1.0,78.0,79.0,12000000.0,70000.0,ST,Right,1.0,4.0,3.0,Medium/Low,Lean,No,23700000.0,#Strength,ST,91.0,,2019-01-31,2023.0,,,65.0,78.0,58.0,61.0,32.0,74.0,,,,,,,Outside Foot Shot,56.0,81.0,85.0,65.0,68.0,60.0,67.0,48.0,45.0,74.0,66.0,65.0,39.0,76.0,30.0,81.0,53.0,70.0,89.0,70.0,48.0,19.0,82.0,60.0,72.0,74.0,,25.0,29.0,7.0,10.0,10.0,10.0,8.0,77+2,77+2,77+2,68+0,72+0,72+0,72+0,68+0,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,51+2,49+2,49+2,49+2,51+2,49+2,47+2,47+2,47+2,49+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
143001.0,https://sofifa.com/player/143001/carlos-tevez/200002,C. Tévez,Carlos Alberto Tevez,35.0,1984-02-05,171.0,77.0,Argentina,Boca Juniors,Argentina Primera División,1.0,78.0,78.0,4500000.0,20000.0,"CAM, ST",Right,3.0,3.0,4.0,High/Low,Stocky,Yes,6400000.0,,CF,10.0,,2018-01-06,2019.0,,,68.0,77.0,74.0,78.0,45.0,71.0,,,,,,,"Finesse Shot, Long Shot Taker (AI), Outside Foot Shot, Team Player",71.0,78.0,54.0,79.0,74.0,78.0,74.0,68.0,68.0,78.0,71.0,66.0,76.0,74.0,79.0,82.0,51.0,61.0,75.0,72.0,77.0,39.0,78.0,75.0,72.0,83.0,,51.0,50.0,4.0,2.0,3.0,2.0,4.0,74+3,74+3,74+3,75+0,76+0,76+0,76+0,75+0,76+2,76+2,76+2,74+3,72+3,72+3,72+3,74+3,62+3,62+3,62+3,62+3,62+3,59+3,56+3,56+3,56+3,59+3,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
156432.0,https://sofifa.com/player/156432/guillaume-hoarau/200002,G. Hoarau,Guillaume Hoarau,35.0,1984-03-05,192.0,85.0,France,BSC Young Boys,Swiss Super League,1.0,78.0,78.0,4800000.0,20000.0,ST,Right,2.0,3.0,3.0,Medium/Low,Lean,Yes,7100000.0,#Strength,LS,99.0,,2014-08-30,2020.0,,,47.0,79.0,69.0,71.0,44.0,79.0,,,,,,,"Injury Prone, Leadership, Finesse Shot, Power Header, Outside Foot Shot",66.0,83.0,85.0,76.0,76.0,70.0,66.0,59.0,64.0,73.0,43.0,50.0,67.0,78.0,62.0,79.0,79.0,67.0,91.0,69.0,63.0,34.0,82.0,69.0,81.0,77.0,,53.0,35.0,1.0,1.0,1.0,1.0,1.0,77+1,77+1,77+1,70+0,73+0,73+0,73+0,70+0,72+2,72+2,72+2,69+2,69+2,69+2,69+2,69+2,56+2,59+2,59+2,59+2,56+2,54+2,57+2,57+2,57+2,54+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
170733.0,https://sofifa.com/player/170733/gervais-yao-kouassi/200002,Gervinho,Gervais Lombe Yao Kouassi,32.0,1987-05-27,179.0,65.0,Ivory Coast,Parma,Italian Serie A,1.0,78.0,78.0,8000000.0,50000.0,"LW, RW",Right,3.0,3.0,3.0,High/Low,Lean,No,14400000.0,#Speedster,LW,27.0,,2018-08-17,2021.0,,,90.0,70.0,71.0,80.0,35.0,59.0,,,,,,,Speed Dribbler (AI),75.0,72.0,63.0,73.0,70.0,80.0,69.0,43.0,67.0,78.0,91.0,90.0,88.0,76.0,76.0,69.0,60.0,75.0,54.0,64.0,51.0,39.0,78.0,74.0,63.0,68.0,,29.0,15.0,14.0,5.0,12.0,10.0,13.0,74+3,74+3,74+3,78+0,77+0,77+0,77+0,78+0,76+2,76+2,76+2,78+0,70+3,70+3,70+3,78+0,59+3,55+3,55+3,55+3,59+3,56+3,46+3,46+3,46+3,56+3,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
177392.0,https://sofifa.com/player/177392/dieumerci-mbokani/200002,D. Mbokani,Dieumerci Mbokani Bezua,33.0,1985-11-22,185.0,73.0,DR Congo,Royal Antwerp FC,Belgian Jupiler Pro League,1.0,78.0,78.0,6500000.0,15000.0,ST,Right,2.0,3.0,3.0,Medium/Low,Normal,No,9800000.0,,ST,70.0,,2018-08-25,2020.0,,,68.0,75.0,66.0,77.0,40.0,76.0,,,,,,,"Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",52.0,77.0,78.0,75.0,72.0,75.0,68.0,57.0,58.0,82.0,69.0,67.0,78.0,74.0,66.0,77.0,73.0,72.0,82.0,69.0,68.0,38.0,85.0,74.0,73.0,86.0,,36.0,28.0,8.0,6.0,9.0,10.0,12.0,77+1,77+1,77+1,74+0,77+0,77+0,77+0,74+0,76+2,76+2,76+2,72+2,70+2,70+2,70+2,72+2,56+2,58+2,58+2,58+2,56+2,54+2,54+2,54+2,54+2,54+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
183125.0,https://sofifa.com/player/183125/troy-deeney/200002,T. Deeney,Troy Deeney,31.0,1988-06-29,183.0,90.0,England,Watford,English Premier League,1.0,78.0,78.0,9500000.0,70000.0,ST,Right,2.0,3.0,2.0,High/Medium,Stocky,Yes,18100000.0,#Strength,LS,9.0,,2010-08-01,2021.0,,,57.0,79.0,67.0,71.0,37.0,85.0,,,,,,,"Leadership, Team Player",56.0,77.0,83.0,74.0,78.0,68.0,68.0,49.0,61.0,77.0,54.0,59.0,62.0,78.0,68.0,86.0,83.0,73.0,91.0,75.0,85.0,31.0,79.0,74.0,82.0,78.0,,30.0,25.0,10.0,11.0,16.0,12.0,15.0,77+1,77+1,77+1,70+0,74+0,74+0,74+0,70+0,73+2,73+2,73+2,70+2,69+2,69+2,69+2,70+2,54+2,57+2,57+2,57+2,54+2,51+2,55+2,55+2,55+2,51+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
183580.0,https://sofifa.com/player/183580/nils-petersen/200002,N. Petersen,Nils Petersen,30.0,1988-12-06,188.0,82.0,Germany,SC Freiburg,German 1. Bundesliga,1.0,78.0,78.0,10000000.0,30000.0,ST,Right,2.0,4.0,3.0,High/High,Normal,Yes,18000000.0,,LS,18.0,,2015-07-01,2021.0,,,59.0,79.0,59.0,66.0,45.0,73.0,,,,,,,"Team Player, Chip Shot (AI)",58.0,82.0,82.0,65.0,83.0,63.0,57.0,45.0,49.0,70.0,56.0,61.0,63.0,83.0,57.0,79.0,66.0,80.0,76.0,71.0,60.0,39.0,84.0,61.0,75.0,82.0,,44.0,21.0,11.0,7.0,15.0,13.0,7.0,76+2,76+2,76+2,68+0,72+0,72+0,72+0,68+0,68+2,68+2,68+2,67+2,65+2,65+2,65+2,67+2,56+2,56+2,56+2,56+2,56+2,54+2,54+2,54+2,54+2,54+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
184069.0,https://sofifa.com/player/184069/sandro-wagner/200002,S. Wagner,Sandro Wagner,31.0,1987-11-29,194.0,92.0,Germany,Tianjin TEDA FC,Chinese Super League,1.0,78.0,78.0,9500000.0,20000.0,ST,Right,2.0,4.0,3.0,High/Low,Normal,Yes,14700000.0,"#Aerial Threat, #Strength",RS,9.0,,2019-01-30,2020.0,,,59.0,79.0,53.0,65.0,36.0,82.0,,,,,,,"Finesse Shot, Long Shot Taker (AI), Power Header",49.0,83.0,86.0,63.0,76.0,62.0,51.0,54.0,42.0,74.0,53.0,63.0,54.0,78.0,40.0,83.0,61.0,66.0,90.0,69.0,86.0,19.0,84.0,47.0,65.0,72.0,,39.0,12.0,6.0,15.0,8.0,7.0,12.0,77+1,77+1,77+1,66+0,71+0,71+0,71+0,66+0,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,49+2,51+2,51+2,51+2,49+2,47+2,52+2,52+2,52+2,47+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
186905.0,https://sofifa.com/player/186905/ashley-barnes/200002,A. Barnes,Ashley Barnes,29.0,1989-10-30,186.0,84.0,England,Burnley,English Premier League,1.0,78.0,78.0,10500000.0,40000.0,ST,Right,1.0,4.0,3.0,High/High,Normal,Yes,20000000.0,,LS,10.0,,2014-01-10,2021.0,,,62.0,78.0,68.0,74.0,47.0,81.0,,,,,,,,66.0,80.0,79.0,72.0,75.0,72.0,62.0,56.0,65.0,79.0,64.0,60.0,66.0,78.0,71.0,84.0,83.0,77.0,80.0,65.0,90.0,41.0,79.0,70.0,80.0,78.0,,46.0,39.0,6.0,10.0,11.0,10.0,10.0,77+1,77+1,77+1,72+0,75+0,75+0,75+0,72+0,73+2,73+2,73+2,72+2,70+2,70+2,70+2,72+2,60+2,62+2,62+2,62+2,60+2,58+2,60+2,60+2,60+2,58+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
190765.0,https://sofifa.com/player/190765/pascal-gross/200002,P. Groß,Pascal Groß,28.0,1991-06-15,181.0,78.0,Germany,Brighton & Hove Albion,English Premier League,1.0,78.0,78.0,10500000.0,50000.0,"CM, CAM, RW",Right,2.0,4.0,4.0,High/High,Lean,Yes,20000000.0,,RW,13.0,,2017-07-01,2022.0,,,58.0,72.0,82.0,74.0,60.0,72.0,,,,,,,Playmaker (AI),84.0,72.0,53.0,80.0,65.0,74.0,82.0,77.0,80.0,77.0,60.0,57.0,66.0,76.0,73.0,74.0,71.0,79.0,71.0,74.0,66.0,66.0,76.0,84.0,65.0,78.0,,62.0,61.0,8.0,15.0,15.0,16.0,11.0,71+2,71+2,71+2,74+0,74+0,74+0,74+0,74+0,76+2,76+2,76+2,75+2,77+1,77+1,77+1,75+2,71+2,71+2,71+2,71+2,71+2,68+2,64+2,64+2,64+2,68+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
195586.0,https://sofifa.com/player/195586/alfredh-finnbogason/200002,A. Finnbogason,Alfreð Finnbogason,30.0,1989-02-01,184.0,80.0,Iceland,FC Augsburg,German 1. Bundesliga,1.0,78.0,78.0,10000000.0,30000.0,ST,Right,2.0,4.0,3.0,Medium/Medium,Normal,Yes,17000000.0,,ST,27.0,,2014-07-02,2022.0,,,66.0,81.0,62.0,74.0,33.0,69.0,,,,,,,"Injury Prone, Finesse Shot",37.0,83.0,68.0,71.0,79.0,75.0,56.0,51.0,67.0,75.0,66.0,66.0,65.0,82.0,66.0,78.0,66.0,54.0,78.0,77.0,64.0,20.0,86.0,72.0,89.0,83.0,,32.0,34.0,6.0,15.0,16.0,15.0,11.0,77+1,77+1,77+1,72+0,77+0,77+0,77+0,72+0,75+2,75+2,75+2,70+2,68+2,68+2,68+2,70+2,50+2,53+2,53+2,53+2,50+2,48+2,49+2,49+2,49+2,48+2,striker,4.0,Very Strenghful / Good positionning / Correct technic but not fast / Correct finisher
201508.0,https://sofifa.com/player/201508/gaston-ramirez/200002,G. Ramírez,Gastón Exequiel Ramírez Pereyra,28.0,1990-12-02,183.0,78.0,Uruguay,Sampdoria,Italian Serie A,1.0,78.0,78.0,10500000.0,40000.0,CAM,Left,2.0,3.0,4.0,Medium/Low,Lean,Yes,17900000.0,,RW,11.0,,2017-08-04,2021.0,,,63.0,75.0,78.0,79.0,39.0,58.0,,,,,,,"Flair, Technical Dribbler (AI)",74.0,74.0,57.0,80.0,71.0,80.0,79.0,79.0,77.0,81.0,65.0,61.0,77.0,74.0,73.0,76.0,65.0,60.0,51.0,76.0,69.0,32.0,74.0,79.0,73.0,76.0,,45.0,39.0,14.0,15.0,7.0,7.0,8.0,72+2,72+2,72+2,76+0,76+0,76+0,76+0,76+0,77+1,77+1,77+1,75+2,73+2,73+2,73+2,75+2,59+2,59+2,59+2,59+2,59+2,55+2,50+2,50+2,50+2,55+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
204385.0,https://sofifa.com/player/204385/santiago-garcia/200002,S. García,Santiago Damián García Correa,28.0,1990-09-14,181.0,80.0,Uruguay,Godoy Cruz,Argentina Primera División,1.0,78.0,78.0,10500000.0,15000.0,ST,Right,1.0,4.0,3.0,High/Low,Stocky,No,15200000.0,,ST,18.0,,2016-01-08,2021.0,,,66.0,80.0,62.0,71.0,27.0,84.0,,,,,,,"Finesse Shot, Outside Foot Shot",55.0,82.0,75.0,61.0,76.0,71.0,68.0,75.0,54.0,74.0,67.0,65.0,68.0,72.0,60.0,82.0,75.0,75.0,89.0,73.0,86.0,25.0,83.0,71.0,77.0,77.0,,24.0,15.0,12.0,12.0,11.0,9.0,9.0,77+1,77+1,77+1,71+0,74+0,74+0,74+0,71+0,71+2,71+2,71+2,69+2,64+2,64+2,64+2,69+2,49+2,51+2,51+2,51+2,49+2,46+2,47+2,47+2,47+2,46+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
205427.0,https://sofifa.com/player/205427/jorge-djaniny-tavares-semedo/200002,Djaniny,Jorge Djaniny Tavares Semedo,28.0,1991-03-21,190.0,78.0,Cape Verde,Al Ahli,Saudi Abdul L. Jameel League,1.0,78.0,78.0,10500000.0,50000.0,"ST, RM",Right,1.0,4.0,4.0,Medium/Low,Normal,No,17900000.0,,RS,21.0,,2018-07-19,2022.0,,,83.0,74.0,68.0,77.0,35.0,76.0,,,,,,,Speed Dribbler (AI),65.0,79.0,73.0,70.0,66.0,78.0,64.0,53.0,64.0,78.0,80.0,85.0,77.0,76.0,67.0,76.0,71.0,83.0,81.0,63.0,55.0,47.0,78.0,73.0,67.0,77.0,,25.0,21.0,11.0,8.0,16.0,10.0,8.0,77+1,77+1,77+1,76+0,76+0,76+0,76+0,76+0,75+2,75+2,75+2,76+2,70+2,70+2,70+2,76+2,59+2,56+2,56+2,56+2,59+2,55+2,50+2,50+2,50+2,55+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
205850.0,https://sofifa.com/player/205850/leonardo-pavoletti/200002,L. Pavoletti,Leonardo Pavoletti,30.0,1988-11-26,188.0,85.0,Italy,Cagliari,Italian Serie A,1.0,78.0,78.0,10000000.0,40000.0,ST,Right,2.0,3.0,3.0,High/Low,Normal,No,17000000.0,#Aerial Threat,RS,30.0,,2018-07-01,2022.0,,,60.0,76.0,51.0,68.0,37.0,78.0,,,,,,,"Injury Prone, Power Header",33.0,82.0,93.0,68.0,80.0,66.0,49.0,28.0,36.0,74.0,62.0,58.0,64.0,77.0,60.0,80.0,86.0,70.0,84.0,56.0,69.0,24.0,83.0,56.0,67.0,76.0,,21.0,17.0,15.0,6.0,12.0,14.0,9.0,77+1,77+1,77+1,66+0,72+0,72+0,72+0,66+0,67+2,67+2,67+2,64+2,60+2,60+2,60+2,64+2,48+2,50+2,50+2,50+2,48+2,47+2,52+2,52+2,52+2,47+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
214206.0,https://sofifa.com/player/214206/german-cano/200002,G. Cano,Germán Ezequiel Cano,31.0,1988-01-02,176.0,72.0,Argentina,Independiente Medellín,Colombian Liga Postobón,1.0,78.0,78.0,9500000.0,6000.0,"ST, CAM",Right,1.0,4.0,3.0,High/Low,Normal,No,13300000.0,,ST,14.0,,2019-01-22,2019.0,,,69.0,80.0,62.0,75.0,36.0,66.0,,,,,,,"Power Header, Outside Foot Shot, Team Player",44.0,83.0,73.0,69.0,78.0,73.0,66.0,56.0,61.0,78.0,63.0,73.0,75.0,76.0,68.0,82.0,74.0,72.0,70.0,73.0,48.0,35.0,81.0,68.0,83.0,78.0,,23.0,19.0,14.0,10.0,8.0,6.0,13.0,77+1,77+1,77+1,72+0,75+0,75+0,75+0,72+0,73+2,73+2,73+2,70+2,67+2,67+2,67+2,70+2,53+2,54+2,54+2,54+2,53+2,50+2,48+2,48+2,48+2,50+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
215998.0,https://sofifa.com/player/215998/ignacio-fernandez/200002,I. Fernández,Ignacio Martín Fernández,29.0,1990-01-12,182.0,67.0,Argentina,River Plate,Argentina Primera División,1.0,78.0,78.0,10000000.0,30000.0,"CM, CAM",Left,1.0,2.0,4.0,High/Medium,Lean,No,14000000.0,,RAM,26.0,,2016-01-12,2021.0,,,74.0,72.0,78.0,79.0,65.0,71.0,,,,,,,"Finesse Shot, Playmaker (AI)",73.0,69.0,63.0,81.0,66.0,81.0,78.0,75.0,75.0,79.0,73.0,75.0,79.0,73.0,69.0,76.0,46.0,81.0,69.0,78.0,72.0,66.0,76.0,80.0,68.0,79.0,,64.0,59.0,7.0,8.0,14.0,10.0,12.0,73+2,73+2,73+2,77+0,77+0,77+0,77+0,77+0,78+0,78+0,78+0,77+1,77+1,77+1,77+1,77+1,72+2,72+2,72+2,72+2,72+2,70+2,67+2,67+2,67+2,70+2,striker,0.0,Quite technical / fast / Correct finisher / powerful physic / Aggressive
223627.0,https://sofifa.com/player/223627/omar-al-soma/200002,O. Al Soma,Omar Jehad Al Somah,30.0,1989-03-23,190.0,86.0,Syria,Al Ahli,Saudi Abdul L. Jameel League,1.0,78.0,78.0,10000000.0,50000.0,ST,Right,2.0,4.0,3.0,High/Low,Normal,No,17000000.0,#Strength,LS,9.0,,2014-07-01,2021.0,,,70.0,79.0,69.0,73.0,39.0,81.0,,,,,,,"Power Free-Kick, Leadership, Power Header",68.0,80.0,77.0,70.0,67.0,73.0,69.0,74.0,65.0,75.0,70.0,70.0,69.0,75.0,66.0,85.0,63.0,79.0,89.0,76.0,67.0,43.0,76.0,71.0,76.0,71.0,,33.0,34.0,9.0,7.0,15.0,12.0,13.0,77+1,77+1,77+1,73+0,75+0,75+0,75+0,73+0,73+2,73+2,73+2,73+2,69+2,69+2,69+2,73+2,59+2,58+2,58+2,58+2,59+2,56+2,54+2,54+2,54+2,56+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
243238.0,https://sofifa.com/player/243238/aluisio-chaves-rib-moraes-junior/200002,Júnior Moraes,Aluísio Chaves Ribeiro Moraes Júnior,32.0,1987-04-04,176.0,70.0,Ukraine,Shakhtar Donetsk,Rest of World,0.0,78.0,78.0,8500000.0,2000.0,ST,Right,1.0,4.0,3.0,High/Medium,Normal,No,17900000.0,,ST,10.0,,2018-06-18,2020.0,,,79.0,77.0,55.0,74.0,27.0,66.0,,,,,,,Flair,36.0,82.0,69.0,74.0,71.0,74.0,53.0,35.0,33.0,75.0,78.0,79.0,72.0,80.0,73.0,70.0,68.0,74.0,69.0,76.0,46.0,41.0,84.0,64.0,70.0,69.0,,13.0,13.0,11.0,12.0,8.0,5.0,10.0,77+1,77+1,77+1,73+0,76+0,76+0,76+0,73+0,73+2,73+2,73+2,70+2,64+2,64+2,64+2,70+2,51+2,49+2,49+2,49+2,51+2,48+2,43+2,43+2,43+2,48+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
241095.0,https://sofifa.com/player/241095/nikola-vlasic/200002,N. Vlašić,Nikola Vlašić,21.0,1997-10-04,178.0,79.0,Croatia,PFC CSKA Moscow,Rest of World,0.0,77.0,85.0,13000000.0,1000.0,"CAM, LM",Right,1.0,4.0,3.0,Medium/Medium,Normal,Yes,31200000.0,,LF,8.0,,2019-06-26,2024.0,,,79.0,70.0,73.0,80.0,48.0,66.0,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",71.0,69.0,65.0,76.0,66.0,83.0,66.0,58.0,72.0,76.0,77.0,80.0,78.0,73.0,78.0,73.0,55.0,71.0,66.0,69.0,63.0,26.0,72.0,78.0,66.0,77.0,,55.0,37.0,6.0,14.0,15.0,9.0,14.0,72+2,72+2,72+2,76+0,75+0,75+0,75+0,76+0,76+2,76+2,76+2,76+2,71+2,71+2,71+2,76+2,62+2,61+2,61+2,61+2,62+2,59+2,55+2,55+2,55+2,59+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
216816.0,https://sofifa.com/player/216816/giovanni-simeone/200002,G. Simeone,Giovanni Pablo Simeone,23.0,1995-07-05,180.0,81.0,Argentina,Fiorentina,Italian Serie A,1.0,77.0,84.0,12500000.0,50000.0,ST,Right,2.0,3.0,3.0,High/High,Normal,No,23800000.0,,ST,9.0,,2017-08-16,2022.0,,,77.0,75.0,59.0,76.0,39.0,71.0,,,,,,,"Solid Player, Power Header",40.0,78.0,79.0,68.0,72.0,76.0,69.0,60.0,55.0,76.0,78.0,76.0,75.0,76.0,74.0,79.0,84.0,71.0,70.0,66.0,70.0,24.0,80.0,60.0,71.0,76.0,,29.0,26.0,12.0,15.0,9.0,14.0,11.0,76+2,76+2,76+2,71+0,75+0,75+0,75+0,71+0,72+2,72+2,72+2,70+2,64+2,64+2,64+2,70+2,53+2,54+2,54+2,54+2,53+2,52+2,52+2,52+2,52+2,52+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
221479.0,https://sofifa.com/player/221479/dominic-calvert-lewin/200002,D. Calvert-Lewin,Dominic Calvert-Lewin,22.0,1997-03-16,187.0,71.0,England,Everton,English Premier League,1.0,77.0,83.0,12500000.0,70000.0,ST,Right,1.0,3.0,3.0,High/Medium,Lean,Yes,26300000.0,,ST,9.0,,2016-08-31,2023.0,,,84.0,70.0,63.0,75.0,38.0,79.0,,,,,,,Speed Dribbler (AI),65.0,70.0,81.0,70.0,65.0,76.0,59.0,54.0,44.0,76.0,82.0,86.0,72.0,75.0,64.0,77.0,87.0,80.0,81.0,63.0,73.0,34.0,77.0,64.0,72.0,69.0,,31.0,23.0,12.0,12.0,8.0,7.0,11.0,76+2,76+2,76+2,74+0,74+0,74+0,74+0,74+0,71+2,71+2,71+2,73+2,64+2,64+2,64+2,73+2,58+2,54+2,54+2,54+2,58+2,56+2,53+2,53+2,53+2,56+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
215689.0,https://sofifa.com/player/215689/andrea-petagna/200002,A. Petagna,Andrea Petagna,24.0,1995-06-30,190.0,85.0,Italy,SPAL,Italian Serie A,1.0,77.0,82.0,12000000.0,15000.0,ST,Left,1.0,3.0,3.0,Medium/Medium,Stocky,No,22500000.0,#Strength,LS,37.0,,2019-07-01,2024.0,,,62.0,74.0,68.0,75.0,40.0,81.0,,,,,,,,60.0,77.0,77.0,76.0,66.0,77.0,59.0,45.0,64.0,80.0,55.0,68.0,57.0,73.0,71.0,80.0,70.0,77.0,92.0,62.0,62.0,22.0,79.0,74.0,77.0,71.0,,27.0,20.0,3.0,3.0,3.0,5.0,3.0,76+2,76+2,76+2,72+0,75+0,75+0,75+0,72+0,74+2,74+2,74+2,73+2,69+2,69+2,69+2,73+2,55+2,57+2,57+2,57+2,55+2,52+2,53+2,53+2,53+2,52+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
225201.0,https://sofifa.com/player/225201/alejandro-berenguer-remiro/200002,Alex Berenguer,Alejandro Berenguer Remiro,23.0,1995-07-04,175.0,73.0,Spain,Torino,Italian Serie A,1.0,77.0,82.0,12000000.0,40000.0,"LM, LWB, LW",Right,1.0,3.0,3.0,Medium/Medium,Normal,No,21300000.0,,LF,21.0,,2017-07-17,2022.0,,,79.0,68.0,72.0,79.0,63.0,66.0,,,,,,,Speed Dribbler (AI),77.0,67.0,49.0,77.0,60.0,79.0,72.0,54.0,58.0,79.0,86.0,74.0,78.0,74.0,80.0,71.0,63.0,76.0,59.0,66.0,70.0,65.0,75.0,73.0,66.0,68.0,,64.0,66.0,14.0,16.0,8.0,6.0,13.0,70+2,70+2,70+2,76+0,75+0,75+0,75+0,76+0,75+2,75+2,75+2,76+2,72+2,72+2,72+2,76+2,72+2,69+2,69+2,69+2,72+2,70+2,65+2,65+2,65+2,70+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
230564.0,https://sofifa.com/player/230564/mijat-gacinovic/200002,M. Gaćinović,Mijat Gaćinović,24.0,1995-02-08,175.0,66.0,Serbia,Eintracht Frankfurt,German 1. Bundesliga,1.0,77.0,82.0,12000000.0,30000.0,"CAM, CM",Right,1.0,3.0,4.0,Medium/Medium,Lean,Yes,21300000.0,,RF,11.0,,2015-08-12,2022.0,,,77.0,68.0,72.0,81.0,62.0,62.0,,,,,,,"Flair, Technical Dribbler (AI)",69.0,68.0,47.0,76.0,64.0,82.0,60.0,51.0,72.0,79.0,76.0,77.0,88.0,76.0,79.0,67.0,64.0,79.0,53.0,70.0,65.0,66.0,69.0,75.0,62.0,67.0,,64.0,65.0,8.0,11.0,13.0,8.0,14.0,69+2,69+2,69+2,75+0,74+0,74+0,74+0,75+0,76+2,76+2,76+2,75+2,74+2,74+2,74+2,75+2,72+2,70+2,70+2,70+2,72+2,69+2,63+2,63+2,63+2,69+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
